student_id,module_id,past_module_id,grades_past,failed_module_id,grades_failed
S8137,P041_06,P016_04,57,,
S8138,P041_07,P029_04,75,,
S8139,P041_08,P038_04,78,,
S8140,P042_01,P011_06,49,,
S8141,P042_02,P045_01,94,,
S8142,P042_03,P017_06,70,,
S8143,P042_04,P032_05,74,,
S8144,P042_05,P023_02,80,,
S8145,P042_06,P029_01,68,,
S8146,P043_01,P022_01,94,,
S8147,P043_02,P033_06,83,,
S8148,P043_03,P008_01,93,,
S8149,P043_04,P047_03,56,,
S8150,P043_05,P013_02,78,,
S8151,P043_06,P024_01,71,,
S8152,P043_07,P012_03,91,,
S8153,P043_08,P001_04,96,,
S8154,P044_01,P029_08,99,,
S8155,P044_02,P033_02,55,,
S8156,P044_03,P026_02,92,,
S8157,P044_04,P022_01,91,,
S8158,P044_05,P040_06,47,,
S8159,P044_06,P003_05,40,P046_02,36
S8160,P044_07,P010_04,96,,
S8161,P044_08,P024_03,87,,
S8162,P045_01,P013_06,50,,
S8163,P045_02,P041_06,78,,
S8164,P045_03,P035_03,72,,
S8165,P045_04,P026_04,68,,
S8166,P045_05,P002_03,90,,
S8167,P046_01,P027_02,48,,
S8168,P046_02,P009_05,63,,
S8169,P046_03,P023_03,84,,
S8170,P046_04,P006_06,44,,
S8171,P046_05,P029_04,44,,
S8172,P046_06,P018_08,74,,
S8173,P046_07,P012_03,85,,
S8174,P047_01,P047_04,56,,
S8175,P047_02,P040_05,85,,
S8176,P047_03,P044_05,77,,
S8177,P047_04,P004_05,65,,
S8178,P047_05,P017_04,46,,
S8179,P047_06,P049_05,78,,
S8180,P047_07,P034_03,90,,
S8181,P047_08,P044_02,50,,
S8182,P048_01,P018_03,52,,
S8183,P048_02,P042_03,69,,
S8184,P048_03,P046_01,55,,
S8185,P048_04,P006_07,86,,
S8186,P048_05,P011_01,46,,
S8187,P048_06,P047_01,88,,
S8188,P048_07,P012_05,88,,
S8189,P049_01,P008_01,89,,
S8190,P049_02,P038_03,73,,
S8191,P049_03,P045_01,92,,
S8192,P049_04,P039_04,41,P041_05,26
S8193,P049_05,P023_03,53,,
S8194,P050_01,P012_05,76,,
S8195,P050_02,P009_02,69,,
S8196,P050_03,P046_06,55,,
S8197,P050_04,P021_04,65,,
S8198,P050_05,P001_02,84,,
S8199,P050_06,P003_04,78,,
S8200,P050_07,P021_04,63,,
S8201,P001_01,P017_06,89,,
S8202,P001_02,P044_05,72,,
S8203,P001_03,P045_02,99,,
S8204,P001_04,P040_06,70,,
S8205,P001_05,P001_04,81,,
S8206,P002_01,P033_05,69,,
S8207,P002_02,P031_04,45,,
S8208,P002_03,P031_04,76,,
S8209,P002_04,P023_05,76,,
S8210,P002_05,P022_03,46,,
S8211,P003_01,P015_05,75,,
S8212,P003_02,P022_08,80,,
S8213,P003_03,P047_02,60,,
S8214,P003_04,P035_01,74,,
S8215,P003_05,P021_06,87,,
S8216,P004_01,P028_03,100,,
S8217,P004_02,P027_01,85,,
S8218,P004_03,P032_06,82,,
S8219,P004_04,P024_01,49,,
S8220,P004_05,P006_01,57,,
S8221,P004_06,P025_01,57,,
S8222,P004_07,P017_03,57,,
S8223,P005_01,P026_04,94,,
S8224,P005_02,P043_07,55,,
S8225,P005_03,P010_02,88,,
S8226,P005_04,P003_02,84,,
S8227,P005_05,P033_07,78,,
S8228,P005_06,P013_06,49,,
S8229,P005_07,P002_05,65,,
S8230,P006_01,P041_05,65,,
S8231,P006_02,P001_03,84,,
S8232,P006_03,P024_06,47,,
S8233,P006_04,P046_03,55,,
S8234,P006_05,P048_03,90,,
S8235,P006_06,P006_08,97,,
S8236,P006_07,P007_04,72,,
S8237,P006_08,P042_06,58,,
S8238,P007_01,P047_08,100,,
S8239,P007_02,P007_03,86,,
S8240,P007_03,P035_02,80,,
S8241,P007_04,P003_02,92,,
S8242,P007_05,P020_05,73,,
S8243,P008_01,P034_02,65,,
S8244,P008_02,P022_04,49,,
S8245,P008_03,P049_01,47,,
S8246,P008_04,P035_01,56,,
S8247,P008_05,P040_04,70,,
S8248,P008_06,P041_06,67,,
S8249,P009_01,P032_07,64,,
S8250,P009_02,P014_03,50,,
S8251,P009_03,P029_05,93,,
S8252,P009_04,P014_06,62,,
S8253,P009_05,P012_03,46,,
S8254,P009_06,P030_03,42,P003_05,22
S8255,P009_07,P010_01,63,,
S8256,P010_01,P044_02,65,,
S8257,P010_02,P035_05,56,,
S8258,P010_03,P049_03,77,,
S8259,P010_04,P034_05,45,,
S8260,P010_05,P049_04,92,,
S8261,P010_06,P010_03,41,P006_01,14
S8262,P010_07,P010_07,85,,
S8263,P010_08,P034_03,82,,
S8264,P011_01,P022_07,49,,
S8265,P011_02,P036_08,81,,
S8266,P011_03,P004_03,44,,
S8267,P011_04,P021_04,60,,
S8268,P011_05,P042_01,64,,
S8269,P011_06,P031_05,57,,
S8270,P011_07,P007_04,83,,
S8271,P012_01,P016_06,50,,
S8272,P012_02,P049_04,60,,
S8273,P012_03,P015_02,72,,
S8274,P012_04,P003_01,61,,
S8275,P012_05,P006_07,40,P002_03,14
S8276,P012_06,P038_05,94,,
S8277,P012_07,P038_01,48,,
S8278,P013_01,P013_07,59,,
S8279,P013_02,P041_04,46,,
S8280,P013_03,P034_04,70,,
S8281,P013_04,P020_02,96,,
S8282,P013_05,P008_05,90,,
S8283,P013_06,P034_02,54,,
S8284,P013_07,P015_05,82,,
S8285,P014_01,P029_07,99,,
S8286,P014_02,P006_05,70,,
S8287,P014_03,P024_02,77,,
S8288,P014_04,P043_01,94,,
S8289,P014_05,P010_02,55,,
S8290,P014_06,P020_03,52,,
S8291,P015_01,P024_01,47,,
S8292,P015_02,P017_03,88,,
S8293,P015_03,P045_03,67,,
S8294,P015_04,P011_06,49,,
S8295,P015_05,P044_04,55,,
S8296,P015_06,P020_04,51,,
S8297,P016_01,P048_07,74,,
S8298,P016_02,P024_07,56,,
S8299,P016_03,P031_03,48,,
S8300,P016_04,P022_04,60,,
S8301,P016_05,P015_05,55,,
S8302,P016_06,P015_02,97,,
S8303,P017_01,P002_05,69,,
S8304,P017_02,P008_06,80,,
S8305,P017_03,P043_02,61,,
S8306,P017_04,P030_04,89,,
S8307,P017_05,P034_03,48,,
S8308,P017_06,P014_01,63,,
S8309,P018_01,P005_01,52,,
S8310,P018_02,P022_02,73,,
S8311,P018_03,P013_04,47,,
S8312,P018_04,P012_03,40,P046_03,18
S8313,P018_05,P027_03,96,,
S8314,P018_06,P029_02,87,,
S8315,P018_07,P035_03,42,P041_04,33
S8316,P018_08,P049_03,52,,
S8317,P019_01,P025_02,69,,
S8318,P019_02,P017_06,79,,
S8319,P019_03,P008_03,46,,
S8320,P019_04,P005_03,48,,
S8321,P019_05,P038_07,52,,
S8322,P020_01,P011_03,87,,
S8323,P020_02,P027_05,60,,
S8324,P020_03,P046_06,90,,
S8325,P020_04,P025_03,100,,
S8326,P020_05,P032_04,96,,
S8327,P021_01,P048_01,86,,
S8328,P021_02,P028_02,94,,
S8329,P021_03,P015_06,51,,
S8330,P021_04,P032_03,64,,
S8331,P021_05,P038_05,74,,
S8332,P021_06,P015_03,62,,
S8333,P022_01,P020_01,40,P006_06,16
S8334,P022_02,P036_02,47,,
S8335,P022_03,P007_01,67,,
S8336,P022_04,P026_01,89,,
S8337,P022_05,P015_04,74,,
S8338,P022_06,P006_03,64,,
S8339,P022_07,P018_04,50,,
S8340,P022_08,P011_04,82,,
S8341,P023_01,P024_05,42,P006_08,11
S8342,P023_02,P037_05,65,,
S8343,P023_03,P035_05,47,,
S8344,P023_04,P029_06,70,,
S8345,P023_05,P047_03,44,,
S8346,P023_06,P038_04,62,,
S8347,P024_01,P022_02,62,,
S8348,P024_02,P006_02,51,,
S8349,P024_03,P013_03,52,,
S8350,P024_04,P009_07,88,,
S8351,P024_05,P014_02,51,,
S8352,P024_06,P003_04,91,,
S8353,P024_07,P017_05,73,,
S8354,P025_01,P019_02,40,P043_01,26
S8355,P025_02,P024_03,57,,
S8356,P025_03,P024_06,45,,
S8357,P025_04,P034_03,82,,
S8358,P025_05,P031_02,47,,
S8359,P025_06,P030_03,58,,
S8360,P025_07,P004_03,52,,
S8361,P026_01,P048_03,42,P004_04,39
S8362,P026_02,P002_01,75,,
S8363,P026_03,P010_02,42,P043_06,30
S8364,P026_04,P010_03,68,,
S8365,P026_05,P001_01,77,,
S8366,P027_01,P024_07,49,,
S8367,P027_02,P006_07,83,,
S8368,P027_03,P036_01,53,,
S8369,P027_04,P048_03,82,,
S8370,P027_05,P014_01,71,,
S8371,P027_06,P047_08,44,,
S8372,P027_07,P003_01,97,,
S8373,P027_08,P036_04,62,,
S8374,P028_01,P013_06,51,,
S8375,P028_02,P021_04,81,,
S8376,P028_03,P049_04,49,,
S8377,P028_04,P039_01,60,,
S8378,P028_05,P019_01,92,,
S8379,P028_06,P003_02,42,P044_07,13
S8380,P028_07,P013_07,98,,
S8381,P029_01,P049_04,78,,
S8382,P029_02,P009_06,66,,
S8383,P029_03,P045_05,78,,
S8384,P029_04,P013_05,57,,
S8385,P029_05,P027_01,81,,
S8386,P029_06,P045_05,75,,
S8387,P029_07,P029_04,68,,
S8388,P029_08,P029_02,82,,
S8389,P030_01,P021_02,60,,
S8390,P030_02,P024_07,90,,
S8391,P030_03,P037_05,64,,
S8392,P030_04,P045_01,78,,
S8393,P030_05,P043_08,63,,
S8394,P031_01,P025_01,46,,
S8395,P031_02,P025_03,97,,
S8396,P031_03,P036_03,88,,
S8397,P031_04,P048_03,85,,
S8398,P031_05,P047_08,96,,
S8399,P031_06,P018_03,68,,
S8400,P032_01,P027_08,97,,
S8401,P032_02,P016_02,99,,
S8402,P032_03,P040_06,94,,
S8403,P032_04,P018_01,50,,
S8404,P032_05,P035_04,65,,
S8405,P032_06,P015_06,55,,
S8406,P032_07,P006_03,68,,
S8407,P033_01,P035_03,92,,
S8408,P033_02,P008_03,40,P046_02,25
S8409,P033_03,P036_07,78,,
S8410,P033_04,P038_01,62,,
S8411,P033_05,P007_05,69,,
S8412,P033_06,P032_01,53,,
S8413,P033_07,P048_01,51,,
S8414,P033_08,P004_07,91,,
S8415,P034_01,P013_03,90,,
S8416,P034_02,P043_08,48,,
S8417,P034_03,P044_05,87,,
S8418,P034_04,P019_04,58,,
S8419,P034_05,P038_05,72,,
S8420,P034_06,P039_02,73,,
S8421,P035_01,P013_03,53,,
S8422,P035_02,P048_06,83,,
S8423,P035_03,P029_05,71,,
S8424,P035_04,P007_04,78,,
S8425,P035_05,P048_07,75,,
S8426,P035_06,P032_04,87,,
S8427,P036_01,P049_04,82,,
S8428,P036_02,P029_06,58,,
S8429,P036_03,P027_08,41,P047_06,24
S8430,P036_04,P030_04,83,,
S8431,P036_05,P046_03,48,,
S8432,P036_06,P024_01,90,,
S8433,P036_07,P017_03,80,,
S8434,P036_08,P006_04,78,,
S8435,P037_01,P041_07,68,,
S8436,P037_02,P001_05,43,P045_03,20
S8437,P037_03,P039_02,74,,
S8438,P037_04,P024_06,84,,
S8439,P037_05,P010_03,77,,
S8440,P038_01,P013_07,60,,
S8441,P038_02,P044_01,51,,
S8442,P038_03,P021_02,45,,
S8443,P038_04,P046_04,74,,
S8444,P038_05,P029_04,63,,
S8445,P038_06,P001_05,49,,
S8446,P038_07,P043_02,64,,
S8447,P038_08,P008_04,48,,
S8448,P039_01,P039_06,82,,
S8449,P039_02,P035_02,41,P007_04,24
S8450,P039_03,P011_04,77,,
S8451,P039_04,P009_01,99,,
S8452,P039_05,P043_03,98,,
S8453,P039_06,P018_08,85,,
S8454,P040_01,P043_01,96,,
S8455,P040_02,P018_05,82,,
S8456,P040_03,P046_05,50,,
S8457,P040_04,P022_02,77,,
S8458,P040_05,P049_08,74,,
S8459,P040_06,P013_06,71,,
S8460,P041_01,P046_06,68,,
S8461,P041_02,P033_08,66,,
S8462,P041_03,P030_03,75,,
S8463,P041_04,P004_01,47,,
S8464,P041_05,P027_05,60,,
S8465,P041_06,P018_04,67,,
S8466,P041_07,P036_03,94,,
S8467,P041_08,P035_02,91,,
S8468,P042_01,P026_02,72,,
S8469,P042_02,P037_05,92,,
S8470,P042_03,P047_06,76,,
S8471,P042_04,P003_05,54,,
S8472,P042_05,P022_05,54,,
S8473,P042_06,P031_04,90,,
S8474,P043_01,P024_05,41,P005_02,20
S8475,P043_02,P038_06,92,,
S8476,P043_03,P021_01,92,,
S8477,P043_04,P042_06,49,,
S8478,P043_05,P038_04,79,,
S8479,P043_06,P044_04,56,,
S8480,P043_07,P019_04,53,,
S8481,P043_08,P048_01,84,,
S8482,P044_01,P020_04,53,,
S8483,P044_02,P004_03,55,,
S8484,P044_03,P021_03,77,,
S8485,P044_04,P035_04,81,,
S8486,P044_05,P010_01,59,,
S8487,P044_06,P029_03,59,,
S8488,P044_07,P037_03,51,,
S8489,P044_08,P035_01,60,,
S8490,P045_01,P002_02,88,,
S8491,P045_02,P028_03,85,,
S8492,P045_03,P024_06,85,,
S8493,P045_04,P048_03,99,,
S8494,P045_05,P024_01,53,,
S8495,P046_01,P009_06,42,P002_02,27
S8496,P046_02,P021_05,61,,
S8497,P046_03,P041_08,93,,
S8498,P046_04,P021_02,82,,
S8499,P046_05,P037_03,75,,
S8500,P046_06,P014_04,41,P006_01,30
S8501,P046_07,P015_06,70,,
S8502,P047_01,P017_05,47,,
S8503,P047_02,P027_04,61,,
S8504,P047_03,P023_05,92,,
S8505,P047_04,P008_05,81,,
S8506,P047_05,P039_05,85,,
S8507,P047_06,P029_08,88,,
S8508,P047_07,P004_02,65,,
S8509,P047_08,P030_03,70,,
S8510,P048_01,P010_08,95,,
S8511,P048_02,P049_07,55,,
S8512,P048_03,P032_06,55,,
S8513,P048_04,P033_07,76,,
S8514,P048_05,P017_03,57,,
S8515,P048_06,P040_05,53,,
S8516,P048_07,P032_01,90,,
S8517,P049_01,P002_02,100,,
S8518,P049_02,P018_02,43,,
S8519,P049_03,P010_06,79,,
S8520,P049_04,P007_04,93,,
S8521,P049_05,P044_03,59,,
S8522,P050_01,P020_05,63,,
S8523,P050_02,P036_08,55,,
S8524,P050_03,P045_05,64,,
S8525,P050_04,P034_06,92,,
S8526,P050_05,P038_05,46,,
S8527,P050_06,P021_06,50,,
S8528,P050_07,P005_04,76,,
S8529,P001_01,P038_01,81,,
S8530,P001_02,P045_04,62,,
S8531,P001_03,P043_08,96,,
S8532,P001_04,P004_06,60,,
S8533,P001_05,P023_03,53,,
S8534,P002_01,P049_06,61,,
S8535,P002_02,P045_05,46,,
S8536,P002_03,P049_02,53,,
S8537,P002_04,P036_01,77,,
S8538,P002_05,P022_01,90,,
S8539,P003_01,P002_04,66,,
S8540,P003_02,P048_01,65,,
S8541,P003_03,P009_06,44,,
S8542,P003_04,P029_01,51,,
S8543,P003_05,P009_07,53,,
S8544,P004_01,P047_04,61,,
S8545,P004_02,P028_04,93,,
S8546,P004_03,P026_03,41,P040_02,13
S8547,P004_04,P028_04,52,,
S8548,P004_05,P046_02,100,,
S8549,P004_06,P037_01,68,,
S8550,P004_07,P041_02,87,,
S8551,P005_01,P015_03,68,,
S8552,P005_02,P016_06,51,,
S8553,P005_03,P008_02,92,,
S8554,P005_04,P023_03,77,,
S8555,P005_05,P034_05,78,,
S8556,P005_06,P016_03,41,P049_02,36
S8557,P005_07,P042_02,59,,
S8558,P006_01,P038_04,68,,
S8559,P006_02,P030_02,40,P048_07,31
S8560,P006_03,P005_03,44,,
S8561,P006_04,P013_05,48,,
S8562,P006_05,P037_01,65,,
S8563,P006_06,P021_01,87,,
S8564,P006_07,P004_05,65,,
S8565,P006_08,P040_06,67,,
S8566,P007_01,P047_02,56,,
S8567,P007_02,P044_06,47,,
S8568,P007_03,P038_07,87,,
S8569,P007_04,P035_04,73,,
S8570,P007_05,P012_05,88,,
S8571,P008_01,P017_06,51,,
S8572,P008_02,P008_05,63,,
S8573,P008_03,P035_02,53,,
S8574,P008_04,P045_05,98,,
S8575,P008_05,P016_03,72,,
S8576,P008_06,P005_05,66,,
S8577,P009_01,P036_02,50,,
S8578,P009_02,P034_06,74,,
S8579,P009_03,P025_03,76,,
S8580,P009_04,P047_02,96,,
S8581,P009_05,P036_07,58,,
S8582,P009_06,P034_05,80,,
S8583,P009_07,P026_05,100,,
S8584,P010_01,P003_04,91,,
S8585,P010_02,P049_01,46,,
S8586,P010_03,P039_03,81,,
S8587,P010_04,P027_05,71,,
S8588,P010_05,P036_06,41,P008_01,23
S8589,P010_06,P042_05,49,,
S8590,P010_07,P004_05,44,,
S8591,P010_08,P020_01,49,,
S8592,P011_01,P003_03,56,,
S8593,P011_02,P001_05,94,,
S8594,P011_03,P017_03,73,,
S8595,P011_04,P028_03,63,,
S8596,P011_05,P041_08,53,,
S8597,P011_06,P024_06,66,,
S8598,P011_07,P032_05,91,,
S8599,P012_01,P034_02,71,,
S8600,P012_02,P017_03,79,,
S8601,P012_03,P014_04,90,,
S8602,P012_04,P019_02,93,,
S8603,P012_05,P033_08,44,,
S8604,P012_06,P049_06,47,,
S8605,P012_07,P029_08,47,,
S8606,P013_01,P021_02,50,,
S8607,P013_02,P006_03,42,P043_02,17
S8608,P013_03,P010_06,67,,
S8609,P013_04,P012_07,63,,
S8610,P013_05,P040_03,55,,
S8611,P013_06,P004_05,55,,
S8612,P013_07,P014_01,99,,
S8613,P014_01,P037_03,98,,
S8614,P014_02,P036_08,86,,
S8615,P014_03,P022_08,92,,
S8616,P014_04,P048_01,47,,
S8617,P014_05,P032_07,90,,
S8618,P014_06,P039_06,72,,
S8619,P015_01,P004_04,46,,
S8620,P015_02,P036_03,55,,
S8621,P015_03,P029_07,95,,
S8622,P015_04,P025_01,50,,
S8623,P015_05,P023_02,40,P048_07,24
S8624,P015_06,P048_05,83,,
S8625,P016_01,P018_03,96,,
S8626,P016_02,P014_03,82,,
S8627,P016_03,P030_01,45,,
S8628,P016_04,P021_01,93,,
S8629,P016_05,P040_02,66,,
S8630,P016_06,P041_04,86,,
S8631,P017_01,P013_07,94,,
S8632,P017_02,P036_08,58,,
S8633,P017_03,P003_04,70,,
S8634,P017_04,P035_02,88,,
S8635,P017_05,P005_04,74,,
S8636,P017_06,P026_03,49,,
S8637,P018_01,P023_06,95,,
S8638,P018_02,P009_03,79,,
S8639,P018_03,P027_07,61,,
S8640,P018_04,P020_02,81,,
S8641,P018_05,P015_03,82,,
S8642,P018_06,P008_06,49,,
S8643,P018_07,P043_07,100,,
S8644,P018_08,P043_03,51,,
S8645,P019_01,P049_05,77,,
S8646,P019_02,P005_01,72,,
S8647,P019_03,P016_03,50,,
S8648,P019_04,P023_02,58,,
S8649,P019_05,P016_01,93,,
S8650,P020_01,P017_03,82,,
S8651,P020_02,P020_04,97,,
S8652,P020_03,P041_02,61,,
S8653,P020_04,P041_03,91,,
S8654,P020_05,P034_01,74,,
S8655,P021_01,P030_05,50,,
S8656,P021_02,P011_01,75,,
S8657,P021_03,P029_04,75,,
S8658,P021_04,P032_05,57,,
S8659,P021_05,P020_04,77,,
S8660,P021_06,P044_02,83,,
S8661,P022_01,P031_03,48,,
S8662,P022_02,P003_02,63,,
S8663,P022_03,P042_05,66,,
S8664,P022_04,P010_06,67,,
S8665,P022_05,P047_07,70,,
S8666,P022_06,P031_06,74,,
S8667,P022_07,P026_05,97,,
S8668,P022_08,P048_03,83,,
S8669,P023_01,P035_04,50,,
S8670,P023_02,P021_02,93,,
S8671,P023_03,P016_05,40,P002_04,15
S8672,P023_04,P022_08,55,,
S8673,P023_05,P006_08,99,,
S8674,P023_06,P001_01,70,,
S8675,P024_01,P043_01,52,,
S8676,P024_02,P033_04,55,,
S8677,P024_03,P044_01,50,,
S8678,P024_04,P018_04,98,,
S8679,P024_05,P022_02,86,,
S8680,P024_06,P012_05,81,,
S8681,P024_07,P041_06,85,,
S8682,P025_01,P003_03,61,,
S8683,P025_02,P033_01,87,,
S8684,P025_03,P047_05,95,,
S8685,P025_04,P024_01,68,,
S8686,P025_05,P037_03,71,,
S8687,P025_06,P027_07,41,P006_03,26
S8688,P025_07,P022_02,41,P042_03,28
S8689,P026_01,P019_02,51,,
S8690,P026_02,P011_03,97,,
S8691,P026_03,P007_04,69,,
S8692,P026_04,P023_02,98,,
S8693,P026_05,P047_08,96,,
S8694,P027_01,P049_03,64,,
S8695,P027_02,P043_01,76,,
S8696,P027_03,P039_06,73,,
S8697,P027_04,P010_03,66,,
S8698,P027_05,P014_05,74,,
S8699,P027_06,P016_03,43,,
S8700,P027_07,P004_06,41,P008_04,36
S8701,P027_08,P005_03,62,,
S8702,P028_01,P033_08,46,,
S8703,P028_02,P011_06,46,,
S8704,P028_03,P044_04,92,,
S8705,P028_04,P010_08,78,,
S8706,P028_05,P032_03,76,,
S8707,P028_06,P004_07,44,,
S8708,P028_07,P018_04,89,,
S8709,P029_01,P038_04,62,,
S8710,P029_02,P036_08,49,,
S8711,P029_03,P004_07,78,,
S8712,P029_04,P038_02,99,,
S8713,P029_05,P035_01,84,,
S8714,P029_06,P038_08,77,,
S8715,P029_07,P018_03,78,,
S8716,P029_08,P033_08,68,,
S8717,P030_01,P043_04,56,,
S8718,P030_02,P003_04,66,,
S8719,P030_03,P001_05,60,,
S8720,P030_04,P022_03,82,,
S8721,P030_05,P024_02,69,,
S8722,P031_01,P004_01,48,,
S8723,P031_02,P009_02,40,P041_07,27
S8724,P031_03,P015_06,68,,
S8725,P031_04,P022_05,64,,
S8726,P031_05,P034_02,48,,
S8727,P031_06,P020_05,80,,
S8728,P032_01,P016_02,44,,
S8729,P032_02,P036_07,70,,
S8730,P032_03,P022_02,50,,
S8731,P032_04,P029_04,48,,
S8732,P032_05,P007_02,99,,
S8733,P032_06,P041_07,89,,
S8734,P032_07,P003_03,63,,
S8735,P033_01,P031_02,43,,
S8736,P033_02,P040_03,40,P041_01,19
S8737,P033_03,P023_02,80,,
S8738,P033_04,P046_03,85,,
S8739,P033_05,P018_06,94,,
S8740,P033_06,P025_02,96,,
S8741,P033_07,P036_07,88,,
S8742,P033_08,P037_03,60,,
S8743,P034_01,P037_01,47,,
S8744,P034_02,P032_05,65,,
S8745,P034_03,P017_02,78,,
S8746,P034_04,P021_02,51,,
S8747,P034_05,P042_04,92,,
S8748,P034_06,P047_01,76,,
S8749,P035_01,P036_07,70,,
S8750,P035_02,P049_06,74,,
S8751,P035_03,P048_07,91,,
S8752,P035_04,P027_06,90,,
S8753,P035_05,P028_07,58,,
S8754,P035_06,P008_01,40,P047_04,31
S8755,P036_01,P031_05,68,,
S8756,P036_02,P006_03,94,,
S8757,P036_03,P013_03,60,,
S8758,P036_04,P036_03,97,,
S8759,P036_05,P017_06,47,,
S8760,P036_06,P030_04,43,,
S8761,P036_07,P014_03,69,,
S8762,P036_08,P022_06,73,,
S8763,P037_01,P019_04,72,,
S8764,P037_02,P013_03,80,,
S8765,P037_03,P037_05,86,,
S8766,P037_04,P005_05,88,,
S8767,P037_05,P021_05,44,,
S8768,P038_01,P004_05,50,,
S8769,P038_02,P018_06,49,,
S8770,P038_03,P027_07,85,,
S8771,P038_04,P018_06,52,,
S8772,P038_05,P049_07,87,,
S8773,P038_06,P009_07,69,,
S8774,P038_07,P027_07,42,P004_04,21
S8775,P038_08,P047_08,86,,
S8776,P039_01,P014_04,97,,
S8777,P039_02,P014_06,90,,
S8778,P039_03,P022_04,44,,
S8779,P039_04,P014_06,49,,
S8780,P039_05,P041_08,61,,
S8781,P039_06,P044_03,76,,
S8782,P040_01,P027_07,55,,
S8783,P040_02,P011_04,46,,
S8784,P040_03,P041_08,82,,
S8785,P040_04,P018_07,48,,
S8786,P040_05,P022_02,43,,
S8787,P040_06,P044_02,66,,
S8788,P041_01,P040_03,97,,
S8789,P041_02,P008_04,86,,
S8790,P041_03,P027_01,95,,
S8791,P041_04,P037_04,63,,
S8792,P041_05,P013_02,92,,
S8793,P041_06,P046_03,59,,
S8794,P041_07,P027_04,86,,
S8795,P041_08,P024_01,80,,
S8796,P042_01,P038_05,57,,
S8797,P042_02,P003_01,78,,
S8798,P042_03,P025_04,61,,
S8799,P042_04,P012_04,66,,
S8800,P042_05,P012_05,45,,
S8801,P042_06,P039_03,99,,
S8802,P043_01,P002_03,73,,
S8803,P043_02,P021_03,79,,
S8804,P043_03,P043_06,93,,
S8805,P043_04,P005_04,44,,
S8806,P043_05,P036_06,83,,
S8807,P043_06,P049_05,40,P007_02,21
S8808,P043_07,P027_06,96,,
S8809,P043_08,P033_01,50,,
S8810,P044_01,P010_01,62,,
S8811,P044_02,P038_05,90,,
S8812,P044_03,P041_03,59,,
S8813,P044_04,P017_04,75,,
S8814,P044_05,P036_04,92,,
S8815,P044_06,P017_06,50,,
S8816,P044_07,P005_05,74,,
S8817,P044_08,P010_07,48,,
S8818,P045_01,P016_01,97,,
S8819,P045_02,P005_02,51,,
S8820,P045_03,P041_04,87,,
S8821,P045_04,P018_06,85,,
S8822,P045_05,P034_03,88,,
S8823,P046_01,P005_04,56,,
S8824,P046_02,P039_05,50,,
S8825,P046_03,P031_01,50,,
S8826,P046_04,P003_01,67,,
S8827,P046_05,P044_07,91,,
S8828,P046_06,P033_03,71,,
S8829,P046_07,P032_05,89,,
S8830,P047_01,P015_01,45,,
S8831,P047_02,P003_03,98,,
S8832,P047_03,P032_04,64,,
S8833,P047_04,P047_01,88,,
S8834,P047_05,P047_04,42,P049_07,18
S8835,P047_06,P032_01,82,,
S8836,P047_07,P015_06,53,,
S8837,P047_08,P023_02,41,P043_01,37
S8838,P048_01,P046_02,48,,
S8839,P048_02,P048_03,78,,
S8840,P048_03,P036_03,89,,
S8841,P048_04,P024_05,84,,
S8842,P048_05,P044_03,52,,
S8843,P048_06,P006_05,55,,
S8844,P048_07,P047_07,78,,
S8845,P049_01,P017_01,80,,
S8846,P049_02,P033_02,96,,
S8847,P049_03,P027_03,79,,
S8848,P049_04,P003_01,89,,
S8849,P049_05,P011_01,88,,
S8850,P050_01,P042_04,94,,
S8851,P050_02,P030_02,99,,
S8852,P050_03,P039_06,79,,
S8853,P050_04,P006_05,63,,
S8854,P050_05,P015_02,78,,
S8855,P050_06,P016_04,94,,
S8856,P050_07,P041_02,73,,
S8857,P001_01,P042_03,59,,
S8858,P001_02,P001_05,77,,
S8859,P001_03,P028_04,75,,
S8860,P001_04,P040_03,66,,
S8861,P001_05,P041_01,84,,
S8862,P002_01,P006_07,79,,
S8863,P002_02,P002_03,86,,
S8864,P002_03,P005_03,78,,
S8865,P002_04,P021_06,83,,
S8866,P002_05,P042_02,71,,
S8867,P003_01,P019_05,46,,
S8868,P003_02,P023_02,64,,
S8869,P003_03,P024_05,67,,
S8870,P003_04,P032_07,93,,
S8871,P003_05,P018_07,93,,
S8872,P004_01,P049_05,66,,
S8873,P004_02,P039_01,89,,
S8874,P004_03,P020_01,95,,
S8875,P004_04,P026_04,57,,
S8876,P004_05,P042_01,96,,
S8877,P004_06,P037_03,75,,
S8878,P004_07,P040_05,93,,
S8879,P005_01,P032_04,89,,
S8880,P005_02,P041_08,50,,
S8881,P005_03,P012_04,86,,
S8882,P005_04,P013_03,88,,
S8883,P005_05,P025_02,70,,
S8884,P005_06,P023_06,78,,
S8885,P005_07,P045_02,40,P044_01,36
S8886,P006_01,P003_05,59,,
S8887,P006_02,P038_07,95,,
S8888,P006_03,P049_04,89,,
S8889,P006_04,P013_07,91,,
S8890,P006_05,P023_03,54,,
S8891,P006_06,P044_03,66,,
S8892,P006_07,P040_01,62,,
S8893,P006_08,P026_05,65,,
S8894,P007_01,P027_08,76,,
S8895,P007_02,P015_05,47,,
S8896,P007_03,P006_06,69,,
S8897,P007_04,P004_04,90,,
S8898,P007_05,P031_06,72,,
S8899,P008_01,P016_02,92,,
S8900,P008_02,P042_01,47,,
S8901,P008_03,P015_04,99,,
